locus tag	logFC	logCPM	PValue	FDR
SL1344_3388	1,19	11,01	0,00	0,00
SL1344_3390	1,72	10,97	0,00	0,00
SL1344_3391	0,79	10,80	0,00	0,00
SL1344_3392	1,76	11,54	0,00	0,00
SL1344_3393	2,45	11,53	0,00	0,00
SL1344_3395	0,94	12,13	0,00	0,00
SL1344_3396	0,15	10,97	0,63	0,69
SL1344_3397	0,99	11,75	0,00	0,00
SL1344_3400	1,61	10,83	0,00	0,00
SL1344_3401	2,27	12,18	0,00	0,00
SL1344_3402	2,15	11,61	0,00	0,00
SL1344_3404	2,33	11,40	0,00	0,00
SL1344_3405	1,43	11,17	0,00	0,00
SL1344_3406	1,45	12,06	0,00	0,00
SL1344_3407	1,31	11,73	0,00	0,00
SL1344_3408	0,56	11,67	0,24	0,30
SL1344_3410	1,71	9,14	0,00	0,00
SL1344_3412	-0,50	11,11	0,02	0,03
SL1344_3413	0,45	12,45	0,03	0,05
SL1344_3414	0,39	10,52	0,07	0,11
SL1344_3415	-0,52	9,58	0,03	0,05
SL1344_3417	-0,84	6,47	0,00	0,01
SL1344_3418	-0,86	6,54	0,00	0,00
SL1344_3419	-0,78	7,60	0,00	0,00
SL1344_3420	1,32	9,65	0,00	0,00
SL1344_3422	-0,67	9,24	0,00	0,01
SL1344_3424	1,34	8,96	0,00	0,00
SL1344_3425	2,87	5,98	0,00	0,00
SL1344_3426	0,68	7,19	0,01	0,02
SL1344_3428	-1,02	5,81	0,00	0,01
SL1344_3429	-0,22	7,04	0,37	0,44
SL1344_3431	-0,12	5,85	0,73	0,78
SL1344_3432	-0,15	6,50	0,60	0,66
SL1344_3433	-0,89	7,94	0,00	0,00
SL1344_3434	-1,46	6,67	0,00	0,00
SL1344_3435	-0,80	7,53	0,20	0,26
SL1344_3436	1,34	5,98	0,00	0,00
SL1344_3437	1,59	6,12	0,00	0,00
SL1344_3439	0,70	7,81	0,00	0,01
SL1344_3440	-0,77	5,61	0,01	0,02
SL1344_3441	2,40	7,01	0,00	0,00
SL1344_3442	2,10	3,43	0,01	0,02
SL1344_3443	-1,15	6,09	0,02	0,03
SL1344_3444	-0,20	6,19	0,49	0,55
SL1344_3445	0,25	6,60	0,63	0,69
SL1344_3448	-0,61	7,46	0,02	0,03
SL1344_3449	-1,02	6,46	0,00	0,00
SL1344_3450	-1,81	6,27	0,00	0,00
SL1344_3451	-1,63	6,59	0,00	0,00
SL1344_3452	0,10	8,92	0,61	0,67
SL1344_3453	-0,07	8,84	0,75	0,79
SL1344_3454	-0,21	8,42	0,36	0,43
SL1344_3455	0,41	5,43	0,25	0,32
SL1344_3456	1,45	3,60	0,05	0,08
SL1344_3457	1,28	4,04	0,05	0,08
SL1344_3459	1,99	4,23	0,01	0,02
SL1344_3460	0,90	7,56	0,00	0,00
SL1344_3461	0,20	7,74	0,54	0,61
SL1344_3462	0,01	7,41	0,98	0,98
SL1344_3463	0,01	6,37	0,97	0,98
SL1344_3464	0,62	5,91	0,08	0,12
SL1344_3465	0,42	6,70	0,21	0,28
SL1344_3466	0,20	5,67	0,53	0,59
SL1344_3467	-0,09	8,00	0,69	0,74
SL1344_3468	-1,03	7,17	0,00	0,00
SL1344_3469	-0,18	7,39	0,46	0,53
SL1344_3470	0,31	5,19	0,36	0,43
SL1344_3471	-1,26	7,36	0,00	0,00
SL1344_3473	-0,25	10,10	0,22	0,28
SL1344_3475	1,92	4,73	0,00	0,00
SL1344_3476	0,10	6,01	0,74	0,79
SL1344_3477	-0,42	4,16	0,42	0,49
SL1344_3478	1,22	7,77	0,00	0,00
SL1344_3479	0,26	5,36	0,45	0,53
SL1344_3480	-0,24	6,42	0,36	0,43
SL1344_3481	-0,34	6,66	0,20	0,26
SL1344_3482	1,04	7,77	0,00	0,00
SL1344_3485	1,82	5,44	0,00	0,00
SL1344_3486	1,61	6,55	0,00	0,00
SL1344_tRNA0060	2,94	5,14	0,00	0,00
SL1344_3487	3,47	6,65	0,00	0,00
SL1344_3488	1,70	5,84	0,00	0,00
SL1344_3489	-0,54	6,80	0,04	0,07
SL1344_3491	-1,02	6,78	0,00	0,00
SL1344_3492	-2,25	6,37	0,00	0,00
SL1344_3493	-0,41	11,67	0,05	0,07
SL1344_3494	1,27	3,65	0,07	0,10
SL1344_3495	-0,10	4,88	0,79	0,83
SL1344_3496	0,81	4,15	0,15	0,20
SL1344_3498	1,35	4,48	0,02	0,04
SL1344_3499	1,12	4,06	0,07	0,11
SL1344_3500	0,15	6,20	0,58	0,64
SL1344_3501	0,67	9,02	0,00	0,00
SL1344_3502	0,79	7,54	0,01	0,01
SL1344_3503	0,88	7,45	0,00	0,01
SL1344_3504	0,18	7,60	0,49	0,56
SL1344_3505	-0,58	8,18	0,02	0,04
SL1344_3506	-1,74	7,60	0,00	0,00
SL1344_3507	-0,91	5,43	0,01	0,01
SL1344_3508	-1,22	3,44	0,05	0,08
SL1344_3509	-1,12	6,53	0,00	0,00
SL1344_3510	-0,02	4,79	0,96	0,97
SL1344_3511	-0,99	5,39	0,01	0,02
SL1344_3512	-0,70	4,46	0,13	0,18
SL1344_3514	1,82	3,24	0,04	0,07
SL1344_3515	4,72	3,00	0,00	0,01
SL1344_3516	1,78	4,14	0,01	0,01
SL1344_3517	0,23	6,02	0,52	0,59
SL1344_3518	0,75	4,62	0,12	0,17
SL1344_3519	0,95	7,76	0,15	0,21
SL1344_3520	2,42	8,05	0,00	0,00
SL1344_3521	4,19	7,19	0,00	0,00
SL1344_3522	3,21	7,03	0,00	0,00
SL1344_3523	2,74	9,74	0,00	0,00
SL1344_3524	5,07	5,68	0,00	0,00
SL1344_3526	-1,14	5,15	0,00	0,01
SL1344_3527	-0,77	5,55	0,01	0,02
SL1344_3528	-1,48	5,96	0,00	0,00
SL1344_3529	-0,74	5,35	0,03	0,04
SL1344_3530	-0,37	6,14	0,22	0,28
SL1344_3531	-1,03	4,96	0,01	0,03
SL1344_3532	1,03	7,52	0,00	0,00
SL1344_3533	3,42	11,23	0,00	0,00
SL1344_3534	0,79	7,56	0,00	0,00
SL1344_3535	0,42	7,42	0,11	0,15
SL1344_3536	0,41	8,17	0,05	0,08
SL1344_3537	-0,21	6,01	0,47	0,54
SL1344_3540	-1,30	6,65	0,00	0,00
SL1344_3541	5,36	8,76	0,00	0,00
SL1344_3542	-1,94	7,52	0,00	0,00
SL1344_3544	0,21	4,52	0,66	0,71
SL1344_3545	-0,16	8,03	0,49	0,56
SL1344_3546	0,03	6,07	0,92	0,94
SL1344_3547	-0,18	4,92	0,66	0,72
SL1344_3548	1,31	5,61	0,00	0,00
SL1344_3549	-0,83	5,69	0,01	0,02
SL1344_3550	0,67	4,11	0,19	0,24
SL1344_3551	1,27	6,23	0,00	0,00
SL1344_3552	0,98	5,37	0,01	0,03
SL1344_3553	0,96	5,47	0,01	0,02
SL1344_3554	-1,44	7,22	0,00	0,00
SL1344_3555	0,95	6,63	0,01	0,02
SL1344_3556	-1,36	7,81	0,00	0,00
SL1344_3557	0,34	4,53	0,47	0,54
SL1344_3558	-0,68	5,57	0,05	0,08
SL1344_3559	-1,02	7,54	0,00	0,00
SL1344_3560	1,85	8,67	0,00	0,00
SL1344_3561	0,19	6,69	0,47	0,54
SL1344_3562	-0,29	7,51	0,25	0,31
SL1344_3563	2,56	5,52	0,00	0,00
SL1344_3564	0,68	4,53	0,13	0,18
SL1344_3565	0,49	3,67	0,42	0,49
SL1344_3566	-1,10	5,07	0,00	0,01
SL1344_3567	-0,49	4,77	0,20	0,26
SL1344_3568	-0,01	6,51	0,96	0,97
SL1344_3569	-1,74	5,92	0,00	0,00
SL1344_3571	1,37	3,67	0,08	0,11
SL1344_3572	1,35	4,81	0,00	0,01
SL1344_3573	-0,47	4,78	0,26	0,32
SL1344_3574	-1,88	5,81	0,00	0,00
SL1344_3575	-0,14	6,50	0,60	0,66
SL1344_3576	-3,45	5,73	0,00	0,00
SL1344_3577	0,82	4,26	0,10	0,15
SL1344_3578	-0,23	7,14	0,38	0,45
SL1344_3579	-0,56	5,78	0,08	0,12
SL1344_3580	-0,55	5,87	0,06	0,09
SL1344_3581	-0,95	7,67	0,00	0,00
SL1344_3582	-0,54	6,72	0,07	0,11
SL1344_3583	0,01	7,29	0,97	0,97
SL1344_3584	-0,29	7,24	0,27	0,34
SL1344_3585	0,80	6,24	0,01	0,02
SL1344_3587	1,43	6,49	0,00	0,00
SL1344_3589	-1,02	6,67	0,00	0,00
SL1344_3590	1,43	4,73	0,00	0,01
SL1344_3591	1,72	5,76	0,00	0,00
SL1344_3592	-3,01	5,94	0,00	0,00
SL1344_3593	-3,44	6,96	0,00	0,00
SL1344_3594	-3,70	7,29	0,00	0,00
SL1344_3595	-3,20	6,74	0,00	0,00
SL1344_3596	-2,99	8,76	0,00	0,00
SL1344_3598	1,24	3,98	0,04	0,06
SL1344_3599	-0,38	5,27	0,23	0,29
SL1344_tRNA0061	2,91	11,35	0,01	0,01
SL1344_3600	0,25	7,66	0,31	0,39
SL1344_3601	1,92	4,19	0,00	0,01
SL1344_3602	0,37	4,75	0,38	0,46
SL1344_3604	1,31	4,56	0,01	0,02
SL1344_3606	1,25	3,73	0,09	0,13
SL1344_3607	-0,51	5,11	0,19	0,25
SL1344_3608	0,57	5,42	0,10	0,15
SL1344_3609	0,40	4,27	0,45	0,52
SL1344_3610	-0,46	6,59	0,08	0,12
SL1344_3611	0,01	6,20	0,97	0,98
SL1344_3612	-1,20	5,03	0,00	0,01
SL1344_3613	-0,64	7,54	0,02	0,03
SL1344_3616	-0,28	5,37	0,41	0,48
SL1344_3617	4,72	7,79	0,00	0,00
SL1344_3619	0,89	3,93	0,16	0,22
SL1344_3620	-0,70	8,27	0,00	0,01
SL1344_3621	-1,19	7,35	0,00	0,00
SL1344_3622	-0,20	3,98	0,72	0,77
SL1344_3623	0,68	4,30	0,21	0,27
SL1344_3624	2,11	3,46	0,01	0,03
SL1344_3625	2,01	5,73	0,00	0,00
SL1344_3626	3,29	5,95	0,00	0,00
SL1344_3627	3,52	3,39	0,00	0,00
SL1344_3628	0,22	9,09	0,28	0,35
SL1344_3629	-0,45	4,14	0,39	0,46
SL1344_3630	-2,53	7,78	0,00	0,00
SL1344_3631	1,84	4,69	0,00	0,00
SL1344_3632	0,67	5,15	0,07	0,10
SL1344_3635	1,28	3,68	0,08	0,11
SL1344_3643	1,51	3,49	0,04	0,06
SL1344_3644	1,04	4,14	0,06	0,10
SL1344_3645	3,98	9,35	0,00	0,00
SL1344_3646	0,12	6,08	0,69	0,74
SL1344_3647	0,63	6,65	0,03	0,05
SL1344_3648	0,10	6,28	0,73	0,77
SL1344_3649	-0,24	6,16	0,46	0,53
SL1344_3650	1,30	7,41	0,00	0,00
SL1344_3651	1,21	7,07	0,00	0,00
SL1344_3652	1,55	6,85	0,00	0,00
SL1344_3654	-2,10	5,09	0,00	0,00
SL1344_3656	1,81	5,54	0,00	0,00
SL1344_3657	2,11	6,39	0,00	0,00
SL1344_3658	2,16	4,96	0,02	0,04
SL1344_3659	1,80	5,57	0,01	0,01
SL1344_3660	1,14	4,90	0,02	0,03
SL1344_3661	-0,26	5,60	0,46	0,53
SL1344_3662	-0,79	3,57	0,16	0,21
SL1344_3663	1,05	4,31	0,04	0,06
SL1344_3665	0,00	7,67	0,99	0,99
SL1344_3666	-0,90	8,15	0,00	0,00
SL1344_3667	-0,63	8,11	0,00	0,01
SL1344_3669	-1,08	7,00	0,00	0,00
SL1344_3670	0,41	7,18	0,13	0,18
SL1344_3671	-0,80	6,69	0,00	0,01
SL1344_3672	-1,09	4,80	0,02	0,03
SL1344_3673	2,55	5,65	0,00	0,00
SL1344_3673A	-0,57	4,10	0,27	0,34
SL1344_3674	-1,06	7,51	0,00	0,00
SL1344_3675	-0,69	7,11	0,01	0,01
SL1344_3676	-1,35	7,84	0,00	0,00
SL1344_3677	-1,58	6,59	0,00	0,00
SL1344_3678	-2,28	6,20	0,00	0,00
SL1344_3679	-2,11	6,68	0,00	0,00
SL1344_3680	-0,69	5,59	0,04	0,07
SL1344_3681	-2,49	6,45	0,00	0,00
SL1344_3682	-2,56	6,08	0,00	0,00
SL1344_3683	-1,05	5,59	0,00	0,01
SL1344_3684	-1,40	7,33	0,00	0,00
SL1344_3685	-0,76	6,71	0,00	0,01
SL1344_3687	-0,21	6,84	0,44	0,51
SL1344_3688	-0,15	7,41	0,56	0,63
SL1344_3689	-0,01	6,79	0,96	0,97
SL1344_3690	-0,69	7,16	0,01	0,01
SL1344_3691	-0,45	5,52	0,22	0,28
SL1344_3692	2,19	5,71	0,00	0,00
SL1344_3695	-1,33	5,31	0,00	0,00
SL1344_3696	0,21	7,24	0,38	0,46
SL1344_3697	-0,39	6,97	0,10	0,15
SL1344_3698	0,01	5,45	0,99	0,99
SL1344_3699	-1,33	4,95	0,00	0,00
SL1344_3700	1,84	7,30	0,00	0,00
SL1344_3701	0,31	7,05	0,22	0,28
SL1344_3702	-0,23	4,76	0,58	0,64
SL1344_3704	-0,25	4,44	0,60	0,66
SL1344_3705	0,43	4,90	0,28	0,35
SL1344_3706	0,02	8,16	0,93	0,95
SL1344_3708	-0,17	9,07	0,43	0,50
SL1344_3709	-0,84	6,48	0,00	0,01
SL1344_3710	-0,95	6,54	0,00	0,00
SL1344_3711	0,42	6,78	0,11	0,16
SL1344_3712	0,29	7,44	0,21	0,27
SL1344_3713	0,48	6,85	0,07	0,11
SL1344_3714	0,15	7,02	0,54	0,61
SL1344_3715	2,35	4,25	0,00	0,00
SL1344_3716	0,32	4,17	0,56	0,63
SL1344_tRNA0062	1,78	10,01	0,01	0,02
SL1344_3717	3,11	4,50	0,00	0,00
SL1344_3718	0,11	6,41	0,70	0,75
SL1344_3720	0,06	5,53	0,84	0,88
SL1344_3723	1,22	5,51	0,00	0,00
SL1344_3724	0,85	4,39	0,09	0,13
SL1344_3725	1,71	5,14	0,00	0,00
SL1344_3726	1,13	4,71	0,03	0,05
SL1344_3727	1,57	7,91	0,00	0,00
SL1344_3728	6,22	10,32	0,00	0,00
SL1344_3729	6,46	8,18	0,00	0,00
SL1344_3730	0,79	5,39	0,07	0,10
SL1344_3731	0,72	4,48	0,13	0,18
SL1344_3732	3,05	3,38	0,01	0,01
SL1344_3733	1,43	5,18	0,01	0,02
SL1344_3734	1,14	4,65	0,07	0,10
SL1344_3735	3,75	4,37	0,00	0,00
SL1344_3736	2,19	4,49	0,01	0,02
SL1344_3737	4,97	3,91	0,00	0,00
SL1344_3738	0,74	7,38	0,00	0,01
SL1344_3740	1,63	5,20	0,00	0,00
SL1344_3741	-1,13	5,60	0,00	0,00
SL1344_3743	4,84	5,92	0,00	0,00
SL1344_3744	6,47	5,76	0,00	0,00
SL1344_3746	2,95	3,94	0,00	0,00
SL1344_3747	1,95	5,48	0,00	0,00
SL1344_3748	1,30	5,44	0,00	0,00
SL1344_3750	0,73	4,96	0,13	0,18
SL1344_3751	2,43	5,22	0,00	0,00
SL1344_3752	-0,50	4,48	0,26	0,33
SL1344_3753	2,41	5,20	0,00	0,00
SL1344_3754	1,10	4,77	0,03	0,05
SL1344_3755	2,20	5,23	0,00	0,00
SL1344_3756	1,58	5,64	0,00	0,00
SL1344_3757	2,30	4,63	0,00	0,00
SL1344_3758	1,17	4,68	0,01	0,03
SL1344_3759	0,35	4,19	0,50	0,57
SL1344_3760	0,94	4,66	0,04	0,07
SL1344_3762	-1,31	7,08	0,00	0,00
SL1344_3765	2,90	6,17	0,00	0,00
SL1344_3766	3,76	6,22	0,00	0,00
SL1344_3767	-0,82	5,44	0,03	0,05
SL1344_3768	0,88	3,82	0,18	0,24
SL1344_3769	2,25	4,38	0,00	0,00
SL1344_3770	0,45	5,83	0,20	0,26
SL1344_3771	0,81	6,64	0,05	0,08
SL1344_3772	0,37	6,16	0,36	0,43
SL1344_3773	-0,30	6,44	0,38	0,45
SL1344_3774	1,13	5,28	0,00	0,01
SL1344_3775	1,79	6,22	0,00	0,00
SL1344_3776	0,77	7,60	0,01	0,01
SL1344_3777	0,32	5,88	0,30	0,37
SL1344_3778	0,11	5,40	0,73	0,78
SL1344_3786	3,25	4,59	0,00	0,00
SL1344_3787	2,49	3,45	0,01	0,01
SL1344_3788	3,21	4,73	0,00	0,00
SL1344_3789	6,74	3,89	0,00	0,00
SL1344_3790	1,63	5,28	0,00	0,00
SL1344_3791	1,11	4,89	0,01	0,02
SL1344_3792	1,73	5,79	0,00	0,00
SL1344_3793	4,39	4,10	0,00	0,00
SL1344_3794	1,36	5,13	0,01	0,03
SL1344_3795	2,41	3,65	0,01	0,01
SL1344_3796	2,22	4,89	0,00	0,00
SL1344_3797	1,50	5,62	0,00	0,00
SL1344_3798	-0,92	6,82	0,00	0,00
SL1344_3799	1,03	3,53	0,15	0,20
SL1344_3800	2,05	4,17	0,00	0,00
SL1344_3801	1,19	4,41	0,03	0,05
SL1344_3802	-0,11	9,68	0,57	0,63
SL1344_3803	-1,24	6,92	0,00	0,00
SL1344_3804	-1,22	8,20	0,00	0,00
SL1344_3805	-0,07	8,39	0,75	0,80
SL1344_3806	0,00	9,39	0,98	0,99
SL1344_3807	-1,26	7,77	0,00	0,00
SL1344_3809	-0,10	8,70	0,66	0,72
SL1344_3810	0,17	5,51	0,61	0,67
SL1344_3811	1,53	4,67	0,01	0,02
SL1344_3812	-2,15	5,99	0,00	0,00
SL1344_3813	-2,67	5,31	0,00	0,00
SL1344_3814	0,51	3,81	0,39	0,47
SL1344_3815	0,89	4,51	0,08	0,11
SL1344_3816	-1,36	4,84	0,00	0,00
SL1344_3817	-1,64	5,60	0,00	0,00
SL1344_3818	-0,55	7,03	0,02	0,04
SL1344_3819	-0,28	5,96	0,38	0,45
SL1344_3820	0,80	7,59	0,02	0,03
SL1344_3821	0,76	7,76	0,01	0,03
SL1344_3822	1,16	6,70	0,01	0,02
SL1344_3823	1,24	7,25	0,00	0,00
SL1344_3824	2,15	8,53	0,00	0,00
SL1344_3825	2,56	4,73	0,00	0,00
SL1344_3827	1,39	4,99	0,00	0,01
SL1344_3828	-0,91	8,67	0,00	0,00
SL1344_3829	-0,86	8,16	0,00	0,00
SL1344_3830	-0,23	4,73	0,57	0,64
SL1344_3831	-0,82	8,61	0,00	0,00
SL1344_3832	-1,67	10,08	0,00	0,00
SL1344_3833	-1,56	9,67	0,00	0,00
SL1344_3834	-1,62	10,41	0,00	0,00
SL1344_3835	-1,66	9,23	0,00	0,00
SL1344_3836	-1,85	9,77	0,00	0,00
SL1344_3838	-1,17	9,69	0,00	0,00
SL1344_3839	-0,87	8,33	0,00	0,00
SL1344_3840	0,90	6,21	0,00	0,01
SL1344_3841	1,07	8,39	0,00	0,00
SL1344_3842	-0,13	7,97	0,56	0,62
SL1344_3843	1,82	6,00	0,00	0,00
SL1344_3844	4,20	8,59	0,00	0,00
SL1344_3845	-0,71	6,26	0,02	0,04
SL1344_3846	-0,32	7,17	0,19	0,25
SL1344_3847	0,40	7,19	0,11	0,15
SL1344_3848	-0,23	5,75	0,49	0,56
SL1344_3849	2,15	6,03	0,00	0,00
SL1344_3850	0,37	6,39	0,22	0,28
SL1344_3851	-0,76	7,38	0,00	0,01
SL1344_3852	0,57	6,12	0,08	0,12
SL1344_3853	1,40	5,72	0,00	0,00
SL1344_3854	0,11	4,92	0,78	0,82
SL1344_3857	-0,78	5,02	0,06	0,10
SL1344_rRNA0011	1,01	6,65	0,20	0,26
SL1344_tRNA0063	1,16	8,00	0,09	0,13
SL1344_rRNA0012	1,25	10,15	0,25	0,31
SL1344_rRNA0013	-0,60	3,19	0,40	0,47
SL1344_tRNA0064	0,79	7,70	0,11	0,16
SL1344_tRNA0065	3,48	12,29	0,01	0,01
SL1344_3858	-0,70	6,53	0,02	0,04
SL1344_3859	-0,14	6,81	0,56	0,63
SL1344_3860	0,07	4,19	0,89	0,92
SL1344_3861	-4,71	9,52	0,00	0,00
SL1344_3863	-3,53	7,59	0,00	0,00
SL1344_3864	-3,46	8,33	0,00	0,00
SL1344_3865	-2,60	8,04	0,00	0,00
SL1344_3866	4,98	7,44	0,00	0,00
SL1344_3867	4,25	7,52	0,00	0,00
SL1344_3868	0,98	4,45	0,07	0,11
SL1344_3869	-4,52	11,34	0,00	0,00
SL1344_3870A	-1,08	4,70	0,01	0,02
SL1344_3871	0,20	3,64	0,73	0,78
SL1344_3872	0,74	6,68	0,01	0,01
SL1344_3873	-1,95	8,32	0,00	0,00
SL1344_3874	-1,62	8,22	0,00	0,00
SL1344_3875	-0,90	9,09	0,00	0,00
SL1344_3876	-0,52	10,30	0,02	0,04
SL1344_3877	-0,39	7,72	0,07	0,10
SL1344_3878	-0,10	7,94	0,64	0,69
SL1344_3879	-0,74	7,93	0,00	0,00
SL1344_3880	-0,82	7,78	0,00	0,00
SL1344_3881	-1,48	7,37	0,00	0,00
SL1344_3883	-1,63	5,58	0,00	0,00
SL1344_3884	-1,00	6,82	0,00	0,01
SL1344_3885	-1,07	6,25	0,00	0,00
SL1344_3886	-1,13	5,82	0,00	0,00
SL1344_3887	-1,42	6,53	0,00	0,00
SL1344_3888	-1,50	5,51	0,00	0,00
SL1344_3889	-0,17	6,55	0,52	0,58
SL1344_tRNA0066	3,02	11,49	0,00	0,00
SL1344_tRNA0067	1,46	13,47	0,10	0,15
SL1344_tRNA0068	-0,08	9,32	0,90	0,92
SL1344_tRNA0069	0,50	9,71	0,44	0,51
SL1344_3890	-1,14	6,87	0,00	0,00
SL1344_3891	-1,49	6,83	0,00	0,00
SL1344_3892	-1,93	6,86	0,00	0,00
SL1344_3893	-1,30	8,44	0,00	0,00
SL1344_3894	-1,07	9,66	0,00	0,00
SL1344_3896	2,90	4,16	0,00	0,00
SL1344_3897	4,50	3,78	0,00	0,00
SL1344_3898	-2,07	5,60	0,00	0,00
SL1344_3901	-0,55	7,66	0,03	0,05
SL1344_3902	-0,66	7,17	0,01	0,02
SL1344_3903	-0,31	6,24	0,26	0,32
SL1344_3904	-1,33	5,35	0,00	0,00
SL1344_3905	0,13	7,88	0,57	0,63
SL1344_3906	1,18	7,22	0,00	0,00
SL1344_3908	-1,23	3,51	0,04	0,07
SL1344_3909	0,27	5,82	0,39	0,46
SL1344_3910	1,58	4,98	0,00	0,00
SL1344_3911	-0,58	7,25	0,02	0,04
SL1344_3912	0,28	7,73	0,21	0,27
SL1344_3913	0,53	5,42	0,13	0,18
SL1344_3914	-0,15	3,45	0,83	0,86
SL1344_3915	0,38	6,84	0,17	0,22
SL1344_3916	-0,28	6,82	0,25	0,32
SL1344_3917	0,66	5,32	0,08	0,12
SL1344_3918	4,38	7,40	0,00	0,00
SL1344_3919	1,76	6,25	0,00	0,00
SL1344_3920	1,00	5,07	0,02	0,04
SL1344_3921	0,68	6,51	0,04	0,07
SL1344_3922	-0,21	6,15	0,45	0,53
SL1344_3923	0,22	7,35	0,38	0,46
SL1344_3924	-0,14	7,68	0,56	0,62
SL1344_3925	-0,74	7,57	0,00	0,01
SL1344_3926	-0,30	8,60	0,15	0,20
SL1344_3928	-0,54	8,33	0,02	0,04
SL1344_3929	-1,07	8,38	0,00	0,00
SL1344_3930	0,04	5,91	0,90	0,92
SL1344_3931	0,23	5,62	0,50	0,56
SL1344_3932	0,17	8,53	0,43	0,51
SL1344_3933	-0,69	8,14	0,00	0,01
SL1344_3934	1,72	6,66	0,00	0,00
SL1344_3935	0,24	7,19	0,44	0,51
SL1344_3936	0,45	8,54	0,06	0,10
SL1344_3937	-1,08	7,69	0,00	0,00
SL1344_3938	-0,45	6,23	0,10	0,15
SL1344_3939	-0,86	7,26	0,00	0,00
SL1344_3940	-0,49	5,85	0,11	0,15
SL1344_rRNA0014	1,13	6,89	0,20	0,27
SL1344_tRNA0070	0,99	5,97	0,00	0,01
SL1344_tRNA0071	2,94	5,52	0,00	0,00
SL1344_rRNA0015	1,07	8,25	0,05	0,07
SL1344_rRNA0016	-0,52	3,75	0,40	0,47
SL1344_3941	-0,02	4,38	0,96	0,97
SL1344_3942	-0,76	4,88	0,06	0,09
SL1344_3944	-0,41	8,34	0,07	0,10
SL1344_3945	-1,16	7,35	0,00	0,00
SL1344_3946	-2,15	6,00	0,00	0,00
SL1344_3947	-0,79	7,83	0,00	0,01
SL1344_3948	-0,04	7,30	0,89	0,92
SL1344_3950	-0,83	6,69	0,01	0,01
SL1344_3951	-0,24	6,79	0,41	0,48
SL1344_3952	1,47	6,67	0,00	0,00
SL1344_3953	1,92	6,51	0,00	0,00
SL1344_3954	2,51	10,56	0,00	0,00
SL1344_3955	0,86	10,14	0,00	0,00
SL1344_3956	1,50	4,83	0,01	0,01
SL1344_3958	1,80	3,59	0,02	0,03
SL1344_3959	2,68	3,62	0,00	0,00
SL1344_3960	1,19	3,41	0,15	0,20
SL1344_3961	2,00	4,49	0,00	0,00
SL1344_3963	0,16	4,07	0,74	0,79
SL1344_3964	0,51	4,35	0,29	0,36
SL1344_3965	1,48	4,54	0,01	0,02
SL1344_3967	2,87	3,77	0,00	0,00
SL1344_3970	1,02	3,69	0,12	0,17
SL1344_3971	1,44	6,16	0,00	0,00
SL1344_3972	-1,01	7,68	0,00	0,00
SL1344_3973	-1,04	7,55	0,00	0,00
SL1344_3974	-0,94	7,14	0,00	0,00
SL1344_3975	-0,50	7,40	0,08	0,12
SL1344_3976	6,27	8,62	0,00	0,00
SL1344_3977	5,58	8,24	0,00	0,00
SL1344_3978	2,39	5,53	0,00	0,00
SL1344_3979	4,11	6,99	0,00	0,00
SL1344_3981	-1,40	7,52	0,00	0,00
SL1344_3982	-1,99	7,59	0,00	0,00
SL1344_3983	-2,14	8,31	0,00	0,00
SL1344_3984	-1,38	9,73	0,00	0,00
SL1344_3986	-0,06	6,35	0,82	0,86
SL1344_3987	0,64	5,88	0,03	0,05
SL1344_3988	2,27	4,62	0,00	0,00
SL1344_3989	0,68	5,20	0,06	0,09
SL1344_3990	-0,24	6,70	0,41	0,48
SL1344_3991	-0,13	6,62	0,66	0,71
SL1344_3992	0,59	3,58	0,40	0,47
SL1344_3993	0,57	3,84	0,37	0,44
SL1344_3994	0,22	3,49	0,74	0,78
SL1344_3995	2,07	3,57	0,01	0,02
SL1344_3996	3,39	3,62	0,00	0,00
SL1344_3997	1,24	4,48	0,05	0,08
SL1344_3998	1,08	3,89	0,10	0,14
SL1344_3999	1,50	3,61	0,06	0,09
SL1344_4001	0,50	3,91	0,38	0,45
SL1344_4003	2,40	3,60	0,00	0,01
SL1344_4004	-2,01	9,35	0,00	0,00
SL1344_4005	-1,88	5,65	0,00	0,00
SL1344_4006	-2,08	5,67	0,00	0,00
SL1344_4007	0,41	7,75	0,11	0,15
SL1344_4008	-0,13	6,74	0,63	0,69
SL1344_4009	0,51	10,26	0,33	0,41
SL1344_4010	2,38	8,21	0,00	0,00
SL1344_4011	1,73	8,84	0,00	0,00
SL1344_4012	4,37	6,63	0,00	0,00
SL1344_4013	1,28	7,57	0,00	0,00
SL1344_4014	1,43	4,56	0,01	0,02
SL1344_4015	1,64	4,07	0,02	0,04
SL1344_4016	-1,18	6,88	0,00	0,00
SL1344_4017	0,43	5,61	0,18	0,24
SL1344_4021	1,41	7,94	0,00	0,00
SL1344_4022	0,18	7,11	0,57	0,63
SL1344_4023	4,15	7,09	0,00	0,00
SL1344_4024	0,26	6,26	0,54	0,61
SL1344_4025	2,33	7,24	0,00	0,00
SL1344_4026	0,82	8,33	0,00	0,01
SL1344_4027	1,00	8,97	0,00	0,00
SL1344_4029	0,73	8,26	0,01	0,01
SL1344_4030	-2,03	9,18	0,00	0,00
SL1344_4031	-1,40	5,54	0,00	0,00
SL1344_4032	-0,32	5,62	0,31	0,38
SL1344_4033	0,17	6,69	0,53	0,60
SL1344_4034	0,05	7,69	0,85	0,88
SL1344_4035	-0,33	11,79	0,09	0,13
