locus tag	logFC	logCPM	PValue	FDR
SL1344_rRNA0010	3,99	9,29	0,03	0,06
SL1344_3366	-0,22	6,02	0,53	0,64
SL1344_3368	-0,15	6,61	0,63	0,72
SL1344_3369	-0,18	6,08	0,64	0,73
SL1344_3370	0,28	7,62	0,30	0,42
SL1344_3371	0,47	8,78	0,03	0,08
SL1344_3372	-0,51	7,74	0,06	0,11
SL1344_3373	-0,76	8,09	0,00	0,01
SL1344_3374	-0,43	7,71	0,11	0,19
SL1344_3375	-0,33	6,11	0,33	0,46
SL1344_3376	-0,31	6,25	0,36	0,48
SL1344_3377	0,19	6,44	0,58	0,68
SL1344_3379	1,86	6,16	0,00	0,00
SL1344_3380	0,91	5,66	0,14	0,24
SL1344_3381	-0,55	10,63	0,02	0,04
SL1344_3382	-0,65	12,61	0,00	0,00
SL1344_3383	-0,77	11,79	0,00	0,00
SL1344_3384	-0,39	11,42	0,05	0,11
SL1344_3385	-0,84	11,16	0,00	0,00
SL1344_3387	-0,15	12,43	0,46	0,58
SL1344_3388	-1,02	11,01	0,00	0,00
SL1344_3390	-0,88	10,97	0,00	0,00
SL1344_3391	-1,37	10,80	0,00	0,00
SL1344_3392	-0,31	11,54	0,23	0,34
SL1344_3393	-0,04	11,53	0,85	0,90
SL1344_3395	-1,01	12,13	0,00	0,00
SL1344_3396	-1,35	10,97	0,00	0,00
SL1344_3397	-0,65	11,75	0,00	0,01
SL1344_3400	-1,06	10,83	0,00	0,00
SL1344_3401	-0,30	12,18	0,17	0,27
SL1344_3402	-0,65	11,61	0,00	0,01
SL1344_3404	-0,45	11,40	0,06	0,12
SL1344_3405	-1,43	11,17	0,00	0,00
SL1344_3406	-1,34	12,06	0,00	0,00
SL1344_3407	-1,18	11,73	0,00	0,00
SL1344_3408	-1,63	11,67	0,01	0,01
SL1344_3410	0,31	9,14	0,17	0,28
SL1344_3412	-0,35	11,11	0,09	0,16
SL1344_3413	-0,09	12,45	0,65	0,75
SL1344_3414	-1,05	10,52	0,00	0,00
SL1344_3415	-1,45	9,58	0,00	0,00
SL1344_3417	-0,72	6,47	0,03	0,07
SL1344_3418	-0,60	6,54	0,06	0,12
SL1344_3419	0,13	7,60	0,59	0,70
SL1344_3420	0,89	9,65	0,00	0,00
SL1344_3422	0,18	9,24	0,40	0,52
SL1344_3424	2,62	8,96	0,00	0,00
SL1344_3425	3,63	5,98	0,00	0,00
SL1344_3426	0,65	7,19	0,03	0,07
SL1344_3428	-0,85	5,81	0,05	0,10
SL1344_3429	0,55	7,04	0,05	0,10
SL1344_3431	1,06	5,85	0,01	0,02
SL1344_3432	-0,07	6,50	0,84	0,89
SL1344_3433	-0,33	7,94	0,18	0,29
SL1344_3434	-0,77	6,67	0,01	0,04
SL1344_3435	0,90	7,53	0,18	0,29
SL1344_3436	-0,14	5,98	0,80	0,86
SL1344_3437	0,58	6,12	0,16	0,27
SL1344_3439	-1,94	7,81	0,00	0,00
SL1344_3440	-4,74	5,61	0,00	0,00
SL1344_3441	-0,31	7,01	0,62	0,72
SL1344_3442	-3,69	3,43	0,16	0,27
SL1344_3443	2,07	6,09	0,00	0,00
SL1344_3444	-0,29	6,19	0,43	0,55
SL1344_3445	-0,48	6,60	0,49	0,60
SL1344_3448	-0,06	7,46	0,81	0,87
SL1344_3449	-0,46	6,46	0,18	0,28
SL1344_3450	-0,41	6,27	0,24	0,35
SL1344_3451	-0,70	6,59	0,03	0,08
SL1344_3452	0,18	8,92	0,40	0,52
SL1344_3453	-0,67	8,84	0,00	0,01
SL1344_3454	-0,88	8,42	0,00	0,00
SL1344_3455	-1,12	5,43	0,05	0,11
SL1344_3456	1,22	3,60	0,23	0,35
SL1344_3457	0,78	4,04	0,38	0,51
SL1344_3459	2,43	4,23	0,01	0,02
SL1344_3460	-1,29	7,56	0,00	0,00
SL1344_3461	-0,92	7,74	0,03	0,07
SL1344_3462	-0,68	7,41	0,02	0,04
SL1344_3463	0,62	6,37	0,09	0,16
SL1344_3464	0,94	5,91	0,03	0,07
SL1344_3465	1,27	6,70	0,00	0,01
SL1344_3466	-0,21	5,67	0,62	0,72
SL1344_3467	0,71	8,00	0,01	0,02
SL1344_3468	0,97	7,17	0,00	0,00
SL1344_3469	1,21	7,39	0,00	0,00
SL1344_3470	-1,47	5,19	0,01	0,04
SL1344_3471	-0,67	7,36	0,02	0,04
SL1344_3473	0,89	10,10	0,00	0,00
SL1344_3475	0,63	4,73	0,40	0,52
SL1344_3476	-0,43	6,01	0,31	0,43
SL1344_3477	-3,57	4,16	0,00	0,01
SL1344_3478	0,26	7,77	0,33	0,45
SL1344_3479	-0,29	5,36	0,55	0,66
SL1344_3480	-0,59	6,42	0,07	0,14
SL1344_3481	0,08	6,66	0,79	0,86
SL1344_3482	3,23	7,77	0,00	0,00
SL1344_3485	0,76	5,44	0,16	0,26
SL1344_3486	1,27	6,55	0,00	0,00
SL1344_tRNA0060	4,84	5,14	0,00	0,00
SL1344_3487	3,28	6,65	0,00	0,00
SL1344_3488	-0,05	5,84	0,92	0,95
SL1344_3489	-0,32	6,80	0,31	0,43
SL1344_3491	-0,75	6,78	0,02	0,05
SL1344_3492	-1,41	6,37	0,00	0,00
SL1344_3493	-0,13	11,67	0,51	0,62
SL1344_3494	1,27	3,65	0,17	0,28
SL1344_3495	-0,67	4,88	0,23	0,35
SL1344_3496	0,29	4,15	0,72	0,80
SL1344_3498	0,04	4,48	0,97	0,98
SL1344_3499	0,53	4,06	0,55	0,65
SL1344_3500	-0,80	6,20	0,04	0,08
SL1344_3501	2,31	9,02	0,00	0,00
SL1344_3502	2,47	7,54	0,00	0,00
SL1344_3503	2,69	7,45	0,00	0,00
SL1344_3504	1,58	7,60	0,00	0,00
SL1344_3505	1,87	8,18	0,00	0,00
SL1344_3506	-0,83	7,60	0,00	0,01
SL1344_3507	-2,57	5,43	0,00	0,00
SL1344_3508	-1,51	3,44	0,13	0,22
SL1344_3509	-0,34	6,53	0,30	0,42
SL1344_3510	-0,17	4,79	0,78	0,85
SL1344_3511	-0,93	5,39	0,06	0,13
SL1344_3512	-0,85	4,46	0,20	0,31
SL1344_3514	1,49	3,24	0,23	0,35
SL1344_3515	5,05	3,00	0,01	0,03
SL1344_3516	1,55	4,14	0,06	0,12
SL1344_3517	0,80	6,02	0,07	0,13
SL1344_3518	0,50	4,62	0,45	0,57
SL1344_3519	4,80	7,76	0,00	0,00
SL1344_3520	6,02	8,05	0,00	0,00
SL1344_3521	7,84	7,19	0,00	0,00
SL1344_3522	6,36	7,03	0,00	0,00
SL1344_3523	5,34	9,74	0,00	0,00
SL1344_3524	1,93	5,68	0,04	0,08
SL1344_3526	-1,43	5,15	0,01	0,03
SL1344_3527	-1,24	5,55	0,01	0,02
SL1344_3528	-2,47	5,96	0,00	0,00
SL1344_3529	-1,17	5,35	0,02	0,04
SL1344_3530	-1,82	6,14	0,00	0,00
SL1344_3531	-0,33	4,96	0,52	0,63
SL1344_3532	-0,52	7,52	0,11	0,20
SL1344_3533	0,78	11,23	0,00	0,00
SL1344_3534	-1,05	7,56	0,00	0,00
SL1344_3535	-0,89	7,42	0,01	0,02
SL1344_3536	-1,64	8,17	0,00	0,00
SL1344_3537	-1,67	6,01	0,00	0,00
SL1344_3540	-0,92	6,65	0,01	0,02
SL1344_3541	-0,04	8,76	0,94	0,96
SL1344_3542	-4,74	7,52	0,00	0,00
SL1344_3544	-1,01	4,52	0,18	0,29
SL1344_3545	0,61	8,03	0,01	0,03
SL1344_3546	-0,68	6,07	0,10	0,18
SL1344_3547	-0,69	4,92	0,27	0,39
SL1344_3548	-0,28	5,61	0,57	0,67
SL1344_3549	-1,20	5,69	0,01	0,02
SL1344_3550	-1,43	4,11	0,13	0,22
SL1344_3551	-1,25	6,23	0,01	0,03
SL1344_3552	-1,08	5,37	0,10	0,19
SL1344_3553	-0,84	5,47	0,14	0,24
SL1344_3554	-1,56	7,22	0,00	0,00
SL1344_3555	2,53	6,63	0,00	0,00
SL1344_3556	-0,72	7,81	0,01	0,02
SL1344_3557	-0,06	4,53	0,93	0,95
SL1344_3558	0,02	5,57	0,97	0,98
SL1344_3559	0,25	7,54	0,35	0,48
SL1344_3560	4,62	8,67	0,00	0,00
SL1344_3561	0,46	6,69	0,14	0,23
SL1344_3562	0,37	7,51	0,17	0,28
SL1344_3563	0,29	5,52	0,65	0,75
SL1344_3564	-1,58	4,53	0,05	0,11
SL1344_3565	-5,44	3,67	0,01	0,03
SL1344_3566	-2,26	5,07	0,00	0,00
SL1344_3567	-1,57	4,77	0,01	0,03
SL1344_3568	0,24	6,51	0,49	0,61
SL1344_3569	-2,24	5,92	0,00	0,00
SL1344_3571	1,52	3,67	0,14	0,23
SL1344_3572	-3,08	4,81	0,01	0,02
SL1344_3573	-0,32	4,78	0,57	0,67
SL1344_3574	-2,69	5,81	0,00	0,00
SL1344_3575	0,26	6,50	0,44	0,56
SL1344_3576	-4,25	5,73	0,00	0,00
SL1344_3577	-5,93	4,26	0,00	0,01
SL1344_3578	-0,36	7,14	0,25	0,37
SL1344_3579	-0,15	5,78	0,71	0,79
SL1344_3580	-0,67	5,87	0,08	0,15
SL1344_3581	0,14	7,67	0,56	0,67
SL1344_3582	0,62	6,72	0,06	0,13
SL1344_3583	1,10	7,29	0,00	0,00
SL1344_3584	0,92	7,24	0,00	0,01
SL1344_3585	1,02	6,24	0,01	0,02
SL1344_3587	0,82	6,49	0,04	0,09
SL1344_3589	0,24	6,67	0,43	0,55
SL1344_3590	-1,15	4,73	0,17	0,28
SL1344_3591	-0,48	5,76	0,40	0,53
SL1344_3592	-2,43	5,94	0,00	0,00
SL1344_3593	-2,19	6,96	0,00	0,00
SL1344_3594	-2,64	7,29	0,00	0,00
SL1344_3595	-1,51	6,74	0,00	0,00
SL1344_3596	-1,66	8,76	0,00	0,00
SL1344_3598	-0,64	3,98	0,54	0,65
SL1344_3599	-3,11	5,27	0,00	0,00
SL1344_tRNA0061	3,42	11,35	0,00	0,01
SL1344_3600	0,19	7,66	0,50	0,61
SL1344_3601	-1,03	4,19	0,39	0,52
SL1344_3602	-2,02	4,75	0,02	0,04
SL1344_3604	0,97	4,56	0,16	0,26
SL1344_3606	1,10	3,73	0,27	0,39
SL1344_3607	0,80	5,11	0,08	0,15
SL1344_3608	0,67	5,42	0,14	0,23
SL1344_3609	0,50	4,27	0,49	0,60
SL1344_3610	-0,81	6,59	0,02	0,04
SL1344_3611	0,27	6,20	0,47	0,59
SL1344_3612	-2,16	5,03	0,00	0,00
SL1344_3613	0,75	7,54	0,01	0,03
SL1344_3616	-2,38	5,37	0,00	0,00
SL1344_3617	0,67	7,79	0,13	0,22
SL1344_3619	0,56	3,93	0,54	0,65
SL1344_3620	0,09	8,27	0,71	0,79
SL1344_3621	-0,57	7,35	0,04	0,08
SL1344_3622	0,00	3,98	1,00	1,00
SL1344_3623	0,55	4,30	0,45	0,57
SL1344_3624	-0,65	3,46	0,71	0,79
SL1344_3625	-0,86	5,73	0,20	0,31
SL1344_3626	0,91	5,95	0,14	0,23
SL1344_3627	1,05	3,39	0,60	0,70
SL1344_3628	-0,32	9,09	0,14	0,24
SL1344_3629	-0,85	4,14	0,26	0,38
SL1344_3630	-1,04	7,78	0,00	0,00
SL1344_3631	1,00	4,69	0,17	0,27
SL1344_3632	-1,27	5,15	0,04	0,09
SL1344_3635	-4,93	3,68	0,05	0,10
SL1344_3643	-1,18	3,49	0,44	0,56
SL1344_3644	-0,96	4,14	0,34	0,46
SL1344_3645	5,63	9,35	0,00	0,00
SL1344_3646	1,13	6,08	0,00	0,01
SL1344_3647	0,60	6,65	0,08	0,15
SL1344_3648	-0,06	6,28	0,87	0,92
SL1344_3649	0,54	6,16	0,18	0,29
SL1344_3650	3,23	7,41	0,00	0,00
SL1344_3651	1,13	7,07	0,00	0,00
SL1344_3652	1,02	6,85	0,01	0,02
SL1344_3654	-2,87	5,09	0,00	0,00
SL1344_3656	1,38	5,54	0,01	0,03
SL1344_3657	4,67	6,39	0,00	0,00
SL1344_3658	4,97	4,96	0,00	0,00
SL1344_3659	4,94	5,57	0,00	0,00
SL1344_3660	0,70	4,90	0,28	0,40
SL1344_3661	-1,69	5,60	0,00	0,01
SL1344_3662	-3,17	3,57	0,01	0,03
SL1344_3663	-2,84	4,31	0,02	0,05
SL1344_3665	0,58	7,67	0,03	0,07
SL1344_3666	0,25	8,15	0,31	0,44
SL1344_3667	0,63	8,11	0,01	0,02
SL1344_3669	-0,75	7,00	0,01	0,03
SL1344_3670	-0,90	7,18	0,01	0,03
SL1344_3671	-1,40	6,69	0,00	0,00
SL1344_3672	-1,23	4,80	0,06	0,11
SL1344_3673	0,32	5,65	0,61	0,71
SL1344_3673A	-2,01	4,10	0,03	0,07
SL1344_3674	0,04	7,51	0,88	0,92
SL1344_3675	0,06	7,11	0,82	0,88
SL1344_3676	-1,07	7,84	0,00	0,00
SL1344_3677	-0,36	6,59	0,27	0,39
SL1344_3678	-0,65	6,20	0,07	0,14
SL1344_3679	-0,66	6,68	0,05	0,10
SL1344_3680	-0,81	5,59	0,08	0,15
SL1344_3681	-1,17	6,45	0,00	0,00
SL1344_3682	-0,34	6,08	0,36	0,49
SL1344_3683	-0,33	5,59	0,42	0,54
SL1344_3684	-0,75	7,33	0,01	0,03
SL1344_3685	-0,72	6,71	0,03	0,07
SL1344_3687	0,08	6,84	0,81	0,87
SL1344_3688	0,41	7,41	0,16	0,26
SL1344_3689	-0,92	6,79	0,01	0,03
SL1344_3690	-1,27	7,16	0,00	0,00
SL1344_3691	-0,30	5,52	0,53	0,64
SL1344_3692	-0,77	5,71	0,26	0,38
SL1344_3695	-0,66	5,31	0,13	0,23
SL1344_3696	-1,35	7,24	0,00	0,00
SL1344_3697	-0,61	6,97	0,04	0,08
SL1344_3698	-0,80	5,45	0,12	0,21
SL1344_3699	0,35	4,95	0,45	0,57
SL1344_3700	-0,40	7,30	0,27	0,39
SL1344_3701	-0,72	7,05	0,02	0,06
SL1344_3702	-1,68	4,76	0,02	0,05
SL1344_3704	-1,15	4,44	0,13	0,22
SL1344_3705	-0,22	4,90	0,70	0,78
SL1344_3706	-0,67	8,16	0,01	0,02
SL1344_3708	-0,74	9,07	0,00	0,01
SL1344_3709	-0,19	6,48	0,56	0,67
SL1344_3710	-0,57	6,54	0,12	0,20
SL1344_3711	-1,07	6,78	0,00	0,01
SL1344_3712	-1,31	7,44	0,00	0,00
SL1344_3713	-1,08	6,85	0,00	0,01
SL1344_3714	-0,11	7,02	0,70	0,79
SL1344_3715	1,50	4,25	0,11	0,20
SL1344_3716	-1,29	4,17	0,18	0,28
SL1344_tRNA0062	0,65	10,01	0,28	0,40
SL1344_3717	1,45	4,50	0,11	0,20
SL1344_3718	0,04	6,41	0,91	0,94
SL1344_3720	-1,32	5,53	0,01	0,03
SL1344_3723	-0,60	5,51	0,31	0,43
SL1344_3724	0,10	4,39	0,89	0,93
SL1344_3725	0,01	5,14	0,99	1,00
SL1344_3726	1,39	4,71	0,03	0,08
SL1344_3727	1,67	7,91	0,00	0,00
SL1344_3728	5,89	10,32	0,00	0,00
SL1344_3729	5,07	8,18	0,00	0,00
SL1344_3730	2,21	5,39	0,00	0,00
SL1344_3731	-0,67	4,48	0,40	0,53
SL1344_3732	3,83	3,38	0,00	0,01
SL1344_3733	3,02	5,18	0,00	0,00
SL1344_3734	3,27	4,65	0,00	0,00
SL1344_3735	5,38	4,37	0,00	0,00
SL1344_3736	4,48	4,49	0,00	0,00
SL1344_3737	7,73	3,91	0,00	0,00
SL1344_3738	0,32	7,38	0,26	0,38
SL1344_3740	2,36	5,20	0,00	0,00
SL1344_3741	-4,89	5,60	0,00	0,00
SL1344_3743	1,90	5,92	0,02	0,05
SL1344_3744	2,15	5,76	0,09	0,17
SL1344_3746	1,60	3,94	0,23	0,35
SL1344_3747	1,22	5,48	0,02	0,05
SL1344_3748	0,76	5,44	0,16	0,26
SL1344_3750	2,00	4,96	0,00	0,00
SL1344_3751	3,05	5,22	0,00	0,00
SL1344_3752	-0,06	4,48	0,92	0,95
SL1344_3753	0,19	5,20	0,83	0,89
SL1344_3754	0,15	4,77	0,83	0,89
SL1344_3755	-0,01	5,23	0,99	1,00
SL1344_3756	-1,53	5,64	0,02	0,04
SL1344_3757	0,62	4,63	0,45	0,57
SL1344_3758	-1,38	4,68	0,11	0,19
SL1344_3759	-1,06	4,19	0,24	0,35
SL1344_3760	-0,64	4,66	0,39	0,52
SL1344_3762	-1,08	7,08	0,00	0,00
SL1344_3765	-2,86	6,17	0,00	0,01
SL1344_3766	1,29	6,22	0,02	0,05
SL1344_3767	0,40	5,44	0,38	0,50
SL1344_3768	1,01	3,82	0,26	0,38
SL1344_3769	0,19	4,38	0,86	0,90
SL1344_3770	0,34	5,83	0,45	0,57
SL1344_3771	3,04	6,64	0,00	0,00
SL1344_3772	2,84	6,16	0,00	0,00
SL1344_3773	2,23	6,44	0,00	0,00
SL1344_3774	0,42	5,28	0,42	0,55
SL1344_3775	0,56	6,22	0,30	0,42
SL1344_3776	-0,35	7,60	0,33	0,45
SL1344_3777	1,41	5,88	0,00	0,00
SL1344_3778	-0,51	5,40	0,28	0,40
SL1344_3786	0,29	4,59	0,81	0,87
SL1344_3787	-0,24	3,45	0,89	0,93
SL1344_3788	1,41	4,73	0,10	0,17
SL1344_3789	3,91	3,89	0,06	0,13
SL1344_3790	1,53	5,28	0,01	0,02
SL1344_3791	-0,58	4,89	0,40	0,53
SL1344_3792	-0,72	5,79	0,21	0,33
SL1344_3793	4,57	4,10	0,00	0,00
SL1344_3794	0,97	5,13	0,19	0,30
SL1344_3795	1,24	3,65	0,37	0,49
SL1344_3796	2,16	4,89	0,00	0,01
SL1344_3797	1,03	5,62	0,06	0,12
SL1344_3798	-0,25	6,82	0,41	0,53
SL1344_3799	0,14	3,53	0,90	0,93
SL1344_3800	-0,92	4,17	0,46	0,57
SL1344_3801	0,53	4,41	0,50	0,61
SL1344_3802	-0,77	9,68	0,00	0,00
SL1344_3803	-1,57	6,92	0,00	0,00
SL1344_3804	-0,50	8,20	0,04	0,09
SL1344_3805	-0,67	8,39	0,01	0,03
SL1344_3806	-1,45	9,39	0,00	0,00
SL1344_3807	-2,84	7,77	0,00	0,00
SL1344_3809	-0,61	8,70	0,02	0,04
SL1344_3810	-0,23	5,51	0,61	0,71
SL1344_3811	1,04	4,67	0,18	0,28
SL1344_3812	-2,18	5,99	0,00	0,00
SL1344_3813	-2,27	5,31	0,00	0,00
SL1344_3814	0,28	3,81	0,74	0,81
SL1344_3815	0,17	4,51	0,82	0,88
SL1344_3816	-1,41	4,84	0,01	0,03
SL1344_3817	-1,05	5,60	0,02	0,04
SL1344_3818	-1,16	7,03	0,00	0,00
SL1344_3819	-0,85	5,96	0,06	0,11
SL1344_3820	3,37	7,59	0,00	0,00
SL1344_3821	3,44	7,76	0,00	0,00
SL1344_3822	3,79	6,70	0,00	0,00
SL1344_3823	3,49	7,25	0,00	0,00
SL1344_3824	4,48	8,53	0,00	0,00
SL1344_3825	1,50	4,73	0,05	0,11
SL1344_3827	-0,27	4,99	0,70	0,78
SL1344_3828	-1,51	8,67	0,00	0,00
SL1344_3829	-2,04	8,16	0,00	0,00
SL1344_3830	-1,54	4,73	0,03	0,07
SL1344_3831	1,47	8,61	0,00	0,00
SL1344_3832	0,91	10,08	0,00	0,00
SL1344_3833	1,10	9,67	0,00	0,00
SL1344_3834	1,10	10,41	0,00	0,00
SL1344_3835	0,79	9,23	0,00	0,00
SL1344_3836	0,73	9,77	0,00	0,01
SL1344_3838	0,70	9,69	0,00	0,01
SL1344_3839	0,16	8,33	0,50	0,61
SL1344_3840	0,43	6,21	0,24	0,36
SL1344_3841	-0,64	8,39	0,01	0,02
SL1344_3842	-0,89	7,97	0,00	0,00
SL1344_3843	-0,40	6,00	0,46	0,57
SL1344_3844	0,88	8,59	0,01	0,02
SL1344_3845	0,13	6,26	0,72	0,80
SL1344_3846	0,10	7,17	0,73	0,80
SL1344_3847	-0,18	7,19	0,54	0,65
SL1344_3848	0,39	5,75	0,35	0,48
SL1344_3849	2,45	6,03	0,00	0,00
SL1344_3850	0,76	6,39	0,04	0,09
SL1344_3851	0,14	7,38	0,60	0,70
SL1344_3852	1,46	6,12	0,00	0,00
SL1344_3853	1,94	5,72	0,00	0,00
SL1344_3854	-0,89	4,92	0,13	0,22
SL1344_3857	-1,24	5,02	0,05	0,10
SL1344_rRNA0011	-0,21	6,65	0,85	0,90
SL1344_tRNA0063	-0,47	8,00	0,53	0,64
SL1344_rRNA0012	2,10	10,15	0,09	0,16
SL1344_rRNA0013	-2,01	3,19	0,16	0,26
SL1344_tRNA0064	-1,49	7,70	0,03	0,07
SL1344_tRNA0065	3,40	12,29	0,01	0,02
SL1344_3858	-0,76	6,53	0,05	0,10
SL1344_3859	-0,44	6,81	0,16	0,26
SL1344_3860	-2,27	4,19	0,04	0,09
SL1344_3861	-5,38	9,52	0,00	0,00
SL1344_3863	-2,56	7,59	0,00	0,00
SL1344_3864	-2,04	8,33	0,00	0,00
SL1344_3865	-2,13	8,04	0,00	0,00
SL1344_3866	-0,96	7,44	0,18	0,28
SL1344_3867	0,08	7,52	0,88	0,92
SL1344_3868	-0,47	4,45	0,59	0,69
SL1344_3869	-3,12	11,34	0,00	0,00
SL1344_3870A	-2,74	4,70	0,00	0,00
SL1344_3871	-1,78	3,64	0,11	0,20
SL1344_3872	-0,99	6,68	0,01	0,02
SL1344_3873	-0,61	8,32	0,01	0,03
SL1344_3874	-1,07	8,22	0,00	0,00
SL1344_3875	-0,59	9,09	0,01	0,02
SL1344_3876	0,42	10,30	0,06	0,12
SL1344_3877	-1,11	7,72	0,00	0,00
SL1344_3878	-0,36	7,94	0,13	0,23
SL1344_3879	0,30	7,93	0,19	0,30
SL1344_3880	0,85	7,78	0,00	0,01
SL1344_3881	0,23	7,37	0,42	0,54
SL1344_3883	-0,16	5,58	0,71	0,79
SL1344_3884	0,76	6,82	0,03	0,07
SL1344_3885	0,17	6,25	0,61	0,71
SL1344_3886	-0,21	5,82	0,58	0,69
SL1344_3887	-0,60	6,53	0,05	0,11
SL1344_3888	-0,01	5,51	0,98	0,99
SL1344_3889	-0,32	6,55	0,33	0,45
SL1344_tRNA0066	2,03	11,49	0,01	0,02
SL1344_tRNA0067	1,84	13,47	0,05	0,10
SL1344_tRNA0068	-0,49	9,32	0,44	0,56
SL1344_tRNA0069	1,53	9,71	0,04	0,08
SL1344_3890	-0,56	6,87	0,07	0,14
SL1344_3891	-0,69	6,83	0,03	0,07
SL1344_3892	-1,46	6,86	0,00	0,00
SL1344_3893	-0,95	8,44	0,00	0,00
SL1344_3894	-0,91	9,66	0,00	0,00
SL1344_3896	-0,97	4,16	0,55	0,66
SL1344_3897	2,87	3,78	0,06	0,12
SL1344_3898	-1,12	5,60	0,02	0,04
SL1344_3901	-0,21	7,66	0,44	0,56
SL1344_3902	-0,35	7,17	0,23	0,34
SL1344_3903	-0,33	6,24	0,35	0,47
SL1344_3904	-0,88	5,35	0,06	0,12
SL1344_3905	-0,70	7,88	0,01	0,03
SL1344_3906	-0,89	7,22	0,01	0,03
SL1344_3908	0,09	3,51	0,90	0,94
SL1344_3909	-0,32	5,82	0,45	0,57
SL1344_3910	1,80	4,98	0,00	0,01
SL1344_3911	-1,93	7,25	0,00	0,00
SL1344_3912	-0,65	7,73	0,01	0,03
SL1344_3913	-1,46	5,42	0,01	0,04
SL1344_3914	-1,91	3,45	0,18	0,29
SL1344_3915	-0,53	6,84	0,12	0,21
SL1344_3916	-0,93	6,82	0,00	0,01
SL1344_3917	0,18	5,32	0,72	0,80
SL1344_3918	0,28	7,40	0,59	0,70
SL1344_3919	1,38	6,25	0,00	0,01
SL1344_3920	0,21	5,07	0,73	0,80
SL1344_3921	2,59	6,51	0,00	0,00
SL1344_3922	1,04	6,15	0,00	0,01
SL1344_3923	-0,35	7,35	0,24	0,36
SL1344_3924	0,16	7,68	0,55	0,65
SL1344_3925	0,69	7,57	0,01	0,03
SL1344_3926	1,19	8,60	0,00	0,00
SL1344_3928	-0,25	8,33	0,31	0,43
SL1344_3929	-0,18	8,38	0,55	0,66
SL1344_3930	0,69	5,91	0,09	0,17
SL1344_3931	-1,14	5,62	0,03	0,07
SL1344_3932	-0,23	8,53	0,31	0,43
SL1344_3933	0,30	8,14	0,20	0,31
SL1344_3934	1,26	6,66	0,00	0,00
SL1344_3935	2,60	7,19	0,00	0,00
SL1344_3936	2,95	8,54	0,00	0,00
SL1344_3937	-1,08	7,69	0,00	0,00
SL1344_3938	-0,08	6,23	0,80	0,87
SL1344_3939	-1,06	7,26	0,00	0,00
SL1344_3940	0,05	5,85	0,90	0,94
SL1344_rRNA0014	1,30	6,89	0,22	0,33
SL1344_tRNA0070	-1,57	5,97	0,01	0,02
SL1344_tRNA0071	-6,00	5,52	0,00	0,00
SL1344_rRNA0015	1,42	8,25	0,02	0,04
SL1344_rRNA0016	-1,58	3,75	0,12	0,21
SL1344_3941	0,50	4,38	0,42	0,54
SL1344_3942	-0,69	4,88	0,21	0,33
SL1344_3944	-1,23	8,34	0,00	0,00
SL1344_3945	-0,95	7,35	0,00	0,00
SL1344_3946	-1,38	6,00	0,00	0,00
SL1344_3947	-0,12	7,83	0,67	0,76
SL1344_3948	-0,99	7,30	0,01	0,02
SL1344_3950	-0,08	6,69	0,80	0,87
SL1344_3951	0,45	6,79	0,18	0,29
SL1344_3952	0,44	6,67	0,21	0,32
SL1344_3953	0,98	6,51	0,01	0,03
SL1344_3954	0,49	10,56	0,03	0,08
SL1344_3955	-0,99	10,14	0,00	0,00
SL1344_3956	0,71	4,83	0,33	0,46
SL1344_3958	-1,19	3,59	0,46	0,58
SL1344_3959	-3,30	3,62	0,22	0,34
SL1344_3960	-0,27	3,41	0,85	0,90
SL1344_3961	-1,33	4,49	0,24	0,36
SL1344_3963	-1,13	4,07	0,19	0,29
SL1344_3964	-1,35	4,35	0,12	0,21
SL1344_3965	0,90	4,54	0,25	0,37
SL1344_3967	2,38	3,77	0,03	0,07
SL1344_3970	-1,89	3,69	0,18	0,29
SL1344_3971	0,40	6,16	0,32	0,44
SL1344_3972	1,22	7,68	0,00	0,00
SL1344_3973	0,91	7,55	0,00	0,00
SL1344_3974	0,55	7,14	0,06	0,12
SL1344_3975	1,65	7,40	0,00	0,00
SL1344_3976	1,85	8,62	0,00	0,00
SL1344_3977	1,85	8,24	0,00	0,00
SL1344_3978	-0,01	5,53	0,98	0,99
SL1344_3979	-0,57	6,99	0,36	0,48
SL1344_3981	0,00	7,52	0,99	1,00
SL1344_3982	-0,28	7,59	0,26	0,38
SL1344_3983	-0,42	8,31	0,08	0,15
SL1344_3984	-0,26	9,73	0,25	0,37
SL1344_3986	-1,15	6,35	0,00	0,01
SL1344_3987	-1,05	5,88	0,02	0,05
SL1344_3988	-5,31	4,62	0,03	0,07
SL1344_3989	-2,73	5,20	0,00	0,00
SL1344_3990	-2,28	6,70	0,00	0,00
SL1344_3991	-1,31	6,62	0,00	0,01
SL1344_3992	0,90	3,58	0,33	0,46
SL1344_3993	1,08	3,84	0,19	0,30
SL1344_3994	-1,14	3,49	0,35	0,47
SL1344_3995	1,50	3,57	0,17	0,28
SL1344_3996	1,11	3,62	0,48	0,59
SL1344_3997	2,28	4,48	0,00	0,01
SL1344_3998	-0,25	3,89	0,82	0,88
SL1344_3999	-0,26	3,61	0,85	0,90
SL1344_4001	-2,82	3,91	0,03	0,07
SL1344_4003	0,24	3,60	0,86	0,91
SL1344_4004	-0,69	9,35	0,01	0,02
SL1344_4005	-0,97	5,65	0,02	0,05
SL1344_4006	-0,67	5,67	0,10	0,18
SL1344_4007	-1,67	7,75	0,00	0,00
