locus tag	logFC	logCPM	PValue	FDR
SL1344_4005	-1,08	5,65	0,02	0,05
SL1344_4006	-0,86	5,67	0,06	0,14
SL1344_4007	-0,74	7,75	0,02	0,06
SL1344_4008	-1,10	6,74	0,01	0,02
SL1344_4009	-2,12	10,26	0,00	0,01
SL1344_4010	1,51	8,21	0,00	0,00
SL1344_4011	1,11	8,84	0,00	0,00
SL1344_4012	2,43	6,63	0,00	0,00
SL1344_4013	3,60	7,57	0,00	0,00
SL1344_4014	0,81	4,56	0,33	0,48
SL1344_4015	1,78	4,07	0,08	0,17
SL1344_4016	-1,33	6,88	0,00	0,01
SL1344_4017	-1,74	5,61	0,01	0,02
SL1344_4021	3,06	7,94	0,00	0,00
SL1344_4022	3,06	7,11	0,00	0,00
SL1344_4023	7,08	7,09	0,00	0,00
SL1344_4024	3,32	6,26	0,00	0,00
SL1344_4025	5,76	7,24	0,00	0,00
SL1344_4026	4,31	8,33	0,00	0,00
SL1344_4027	3,86	8,97	0,00	0,00
SL1344_4029	3,50	8,26	0,00	0,00
SL1344_4030	-0,98	9,18	0,00	0,00
SL1344_4031	-2,00	5,54	0,00	0,00
SL1344_4032	-0,75	5,62	0,12	0,24
SL1344_4033	0,59	6,69	0,09	0,19
SL1344_4034	1,36	7,69	0,00	0,00
SL1344_4035	2,06	11,79	0,00	0,00
SL1344_4036	2,48	10,68	0,00	0,00
SL1344_4038	-0,23	9,49	0,44	0,58
SL1344_4039	1,63	6,59	0,00	0,00
SL1344_4040	1,64	8,97	0,00	0,00
SL1344_4041	-0,07	6,11	0,84	0,91
SL1344_4042	-1,08	7,35	0,00	0,00
SL1344_4043	1,59	5,99	0,00	0,00
SL1344_4044	-0,96	5,96	0,02	0,06
SL1344_4046	0,69	4,76	0,37	0,52
SL1344_4047	0,46	6,06	0,50	0,63
SL1344_4048	-0,09	7,73	0,84	0,90
SL1344_4049	-0,51	7,60	0,20	0,33
SL1344_4050	-0,47	8,17	0,13	0,24
SL1344_4052	-2,69	3,67	0,42	0,57
SL1344_4053	0,98	4,76	0,18	0,31
SL1344_4054	3,67	6,32	0,00	0,00
SL1344_4055	0,25	6,81	0,50	0,64
SL1344_4056	-0,02	6,94	0,96	0,98
SL1344_4057	-0,12	3,71	0,94	0,97
SL1344_4058	1,51	6,36	0,00	0,00
SL1344_4059	0,34	5,48	0,51	0,65
SL1344_4060	0,40	6,55	0,46	0,61
SL1344_4061	0,29	4,16	0,83	0,90
SL1344_4062	3,65	4,48	0,00	0,00
SL1344_4063	1,43	7,22	0,00	0,00
SL1344_4064	1,36	6,60	0,00	0,00
SL1344_4065	1,25	4,81	0,12	0,23
SL1344_4066	0,19	5,15	0,72	0,82
SL1344_4068	-0,06	8,19	0,81	0,89
SL1344_4069	-0,95	9,53	0,00	0,00
SL1344_4070	0,08	7,49	0,77	0,85
SL1344_4071	-1,10	8,72	0,00	0,00
SL1344_4072	0,82	8,00	0,03	0,08
SL1344_4073	1,81	9,03	0,00	0,01
SL1344_4074	-1,34	8,26	0,00	0,00
SL1344_4075	0,99	6,68	0,02	0,05
SL1344_4076	-0,06	7,75	0,83	0,90
SL1344_4077	0,69	7,08	0,04	0,10
SL1344_4078	0,43	6,22	0,38	0,53
SL1344_4079	-0,41	7,35	0,22	0,36
SL1344_4080	-0,31	7,30	0,37	0,52
SL1344_rRNA0017	2,95	6,08	0,06	0,13
SL1344_tRNA0072	-1,02	7,37	0,13	0,24
SL1344_tRNA0073	-0,84	3,66	0,60	0,72
SL1344_rRNA0018	2,54	6,08	0,01	0,04
SL1344_rRNA0019	-0,02	3,26	0,99	1,00
SL1344_4081	-0,50	6,48	0,23	0,37
SL1344_4082	-0,69	6,39	0,14	0,26
SL1344_4083	0,79	5,71	0,04	0,09
SL1344_tRNA0074	0,62	14,56	0,47	0,61
SL1344_tRNA0075	-0,37	10,85	0,66	0,77
SL1344_tRNA0076	-1,18	11,60	0,18	0,31
SL1344_tRNA0077	-0,31	9,70	0,70	0,80
SL1344_4085	-0,62	10,18	0,01	0,02
SL1344_4086	-0,65	8,96	0,01	0,02
SL1344_4087	-0,46	8,65	0,06	0,14
SL1344_4088	-1,31	10,04	0,00	0,00
SL1344_4089	-1,36	10,95	0,00	0,00
SL1344_4090	-1,18	10,68	0,00	0,00
SL1344_4091	-1,10	11,59	0,00	0,00
SL1344_4092	-0,68	11,65	0,00	0,01
SL1344_4093	-0,21	11,58	0,32	0,47
SL1344_4094	0,34	3,83	0,74	0,83
SL1344_4095	-1,27	2,96	0,44	0,59
SL1344_4096	1,99	5,87	0,00	0,00
SL1344_4098	-1,29	4,33	0,26	0,40
SL1344_4099	-4,28	3,71	0,12	0,23
SL1344_4101	-1,15	4,33	0,24	0,38
SL1344_4102	-4,07	3,66	0,18	0,31
SL1344_4103	1,71	5,38	0,01	0,02
SL1344_4104	1,21	6,15	0,01	0,02
SL1344_4105	-1,03	5,91	0,05	0,12
SL1344_4106	-1,14	7,36	0,00	0,00
SL1344_4107	-1,09	6,33	0,01	0,03
SL1344_4108	-0,15	7,00	0,62	0,74
SL1344_4110	-0,96	8,83	0,00	0,00
SL1344_4112	0,57	6,05	0,27	0,41
SL1344_4113	-0,22	6,64	0,62	0,74
SL1344_4114	-1,52	6,38	0,00	0,01
SL1344_4115	-1,19	7,44	0,00	0,00
SL1344_rRNA0020	4,13	6,05	0,00	0,01
SL1344_tRNA0078	-1,64	4,53	0,14	0,26
SL1344_rRNA0021	2,05	7,70	0,02	0,05
SL1344_4116	-2,09	5,73	0,00	0,00
SL1344_4117	0,37	5,22	0,63	0,75
SL1344_4118	2,08	5,58	0,00	0,00
SL1344_4119	0,36	5,36	0,51	0,64
SL1344_4120	0,49	5,81	0,33	0,48
SL1344_4121	-2,03	3,90	0,05	0,12
SL1344_4122	-2,24	4,80	0,00	0,01
SL1344_4123	-0,29	7,87	0,29	0,44
SL1344_4124	-0,15	7,27	0,64	0,76
SL1344_4125	0,05	4,65	0,95	0,97
SL1344_4127	-0,59	5,70	0,21	0,35
SL1344_4128	-0,29	6,64	0,44	0,59
SL1344_4130	-0,75	4,34	0,33	0,48
SL1344_4131	-3,65	3,55	0,25	0,40
SL1344_4133	-0,23	3,83	0,83	0,90
SL1344_4134	-3,65	3,68	0,22	0,35
SL1344_4135	2,12	4,08	0,11	0,21
SL1344_4139	-1,50	4,74	0,07	0,14
SL1344_4140	-0,54	4,58	0,50	0,63
SL1344_4141	0,40	3,52	0,70	0,80
SL1344_4142	2,05	3,82	0,06	0,14
SL1344_4143	-0,97	3,68	0,55	0,68
SL1344_4145	2,44	3,79	0,03	0,08
SL1344_4146	-0,87	4,37	0,45	0,60
SL1344_4147	3,49	3,28	0,03	0,07
SL1344_4148	1,07	3,56	0,30	0,45
SL1344_4149	-0,40	4,13	0,76	0,84
SL1344_4155	0,25	4,66	0,82	0,89
SL1344_4156	0,92	6,44	0,01	0,03
SL1344_4157	-0,62	7,81	0,03	0,07
SL1344_4159	-0,54	4,80	0,53	0,67
SL1344_4160	1,65	3,31	0,31	0,46
SL1344_4161	0,41	6,10	0,33	0,49
SL1344_4162	2,29	7,65	0,00	0,00
SL1344_4163	-0,70	4,30	0,49	0,62
SL1344_4164	0,31	4,48	0,71	0,80
SL1344_4166	1,38	5,50	0,02	0,05
SL1344_4167	2,47	4,77	0,00	0,01
SL1344_4168	0,25	6,02	0,63	0,75
SL1344_4169	1,00	5,13	0,08	0,17
SL1344_4170	-0,75	6,06	0,09	0,18
SL1344_4171	-0,80	6,48	0,07	0,16
SL1344_4172	-1,39	8,09	0,00	0,00
SL1344_4173	-0,92	5,19	0,10	0,21
SL1344_4174	-0,90	9,44	0,00	0,00
SL1344_4175	-0,73	8,18	0,02	0,05
SL1344_4177	-1,02	6,50	0,02	0,05
SL1344_4178	-0,11	6,11	0,85	0,91
SL1344_4179	-0,69	6,50	0,09	0,18
SL1344_4181	0,16	5,75	0,73	0,82
SL1344_4182	-0,85	7,49	0,00	0,01
SL1344_4183	-1,35	6,18	0,00	0,01
SL1344_4184	-1,41	7,10	0,00	0,00
SL1344_4185	-0,46	6,35	0,29	0,45
SL1344_4186	-0,47	5,75	0,33	0,48
SL1344_4187	0,37	4,96	0,60	0,72
SL1344_4189	0,70	3,63	0,71	0,81
SL1344_4190	-1,26	8,93	0,00	0,00
SL1344_4192	-0,77	8,25	0,01	0,02
SL1344_4193	-1,28	6,31	0,00	0,01
SL1344_4194	-1,09	6,99	0,00	0,01
SL1344_4195	-0,83	6,07	0,11	0,21
SL1344_4196	-0,36	6,53	0,29	0,44
SL1344_4197	-0,33	10,39	0,14	0,26
SL1344_4198	-1,41	6,91	0,00	0,00
SL1344_4200	-1,12	5,31	0,03	0,09
SL1344_4201	3,29	5,69	0,00	0,00
SL1344_4202	-0,16	4,88	0,84	0,91
SL1344_4203	0,62	5,29	0,37	0,52
SL1344_4204	-1,44	6,97	0,00	0,00
SL1344_4205	-0,83	7,21	0,02	0,05
SL1344_4206	-0,24	5,44	0,63	0,75
SL1344_4208	0,36	3,36	0,75	0,84
SL1344_4209	0,59	6,70	0,11	0,22
SL1344_4210	0,87	4,90	0,23	0,37
SL1344_4211	0,78	8,61	0,00	0,01
SL1344_4213	-1,05	4,99	0,60	0,72
SL1344_4214	0,21	3,93	0,83	0,90
SL1344_4215	-1,06	3,44	0,49	0,63
SL1344_4216	0,34	3,49	0,79	0,87
SL1344_4217	-1,87	4,33	0,17	0,30
SL1344_4219	-2,07	7,94	0,00	0,00
SL1344_4220	0,55	5,56	0,27	0,42
SL1344_4221	0,07	6,63	0,87	0,93
SL1344_4223	3,36	6,28	0,00	0,00
SL1344_4224	5,04	7,13	0,00	0,00
SL1344_4225	1,40	5,01	0,03	0,09
SL1344_4226	-0,96	6,63	0,02	0,06
SL1344_4227	-2,32	8,82	0,00	0,00
SL1344_4228	0,92	6,27	0,03	0,07
SL1344_4229	1,79	7,30	0,00	0,00
SL1344_4230	1,31	7,23	0,00	0,00
SL1344_4231	-1,22	4,52	0,21	0,35
SL1344_4232	2,27	3,83	0,04	0,10
SL1344_4233	1,27	4,45	0,09	0,18
SL1344_4234	2,75	5,00	0,00	0,00
SL1344_4235	-2,74	4,78	0,00	0,00
SL1344_4236	-2,36	4,23	0,02	0,06
SL1344_4237	-0,82	4,99	0,20	0,34
SL1344_4238	-0,55	4,72	0,41	0,56
SL1344_4240	-0,26	4,79	0,69	0,79
SL1344_4241	0,55	7,25	0,31	0,46
SL1344_4242	0,48	4,60	0,61	0,73
SL1344_4243	0,23	3,76	0,87	0,93
SL1344_4244	-0,16	3,86	0,88	0,93
SL1344_4245	1,30	3,83	0,17	0,29
SL1344_4247	-1,88	5,92	0,00	0,00
SL1344_4251	-2,67	7,30	0,00	0,00
SL1344_4254	-0,75	5,77	0,22	0,36
SL1344_4255	5,92	10,32	0,00	0,00
SL1344_4257	1,55	3,11	0,22	0,36
SL1344_4258	-1,36	4,69	0,07	0,16
SL1344_tRNA0079	-0,76	3,92	0,49	0,63
SL1344_4259	0,40	6,07	0,30	0,45
SL1344_4260	-0,80	5,70	0,08	0,17
SL1344_4261	-4,08	4,57	0,00	0,00
SL1344_4262	-0,73	5,76	0,15	0,28
SL1344_4263	-0,34	8,94	0,15	0,27
SL1344_4264	-0,83	5,85	0,07	0,16
SL1344_4265	2,47	7,63	0,00	0,00
SL1344_4267	-0,18	10,37	0,62	0,75
SL1344_4268	0,24	8,41	0,32	0,47
SL1344_4269	0,84	5,88	0,17	0,30
SL1344_4270	-1,84	6,35	0,00	0,00
SL1344_4271	-0,68	8,11	0,01	0,03
SL1344_4274	-0,89	4,21	0,23	0,37
SL1344_4275	-0,57	5,88	0,20	0,34
SL1344_4276	0,35	5,18	0,51	0,64
SL1344_4277	0,57	5,04	0,31	0,46
SL1344_4278	1,21	5,28	0,03	0,08
SL1344_4279	0,63	6,48	0,11	0,22
SL1344_4280	0,51	7,02	0,15	0,27
SL1344_4281	0,01	6,27	0,99	1,00
SL1344_4282	-2,44	4,84	0,06	0,14
SL1344_4283	-1,07	5,97	0,03	0,08
SL1344_4284	-0,87	6,98	0,01	0,04
SL1344_4285	-0,68	6,69	0,09	0,19
SL1344_4286	-0,28	7,39	0,36	0,51
SL1344_4287	-0,65	6,46	0,10	0,20
SL1344_4288	-0,41	5,29	0,42	0,57
SL1344_tRNA0080	-1,82	7,68	0,01	0,03
SL1344_tRNA0081	-2,39	3,55	0,02	0,07
SL1344_tRNA0082	-1,72	4,44	0,14	0,26
SL1344_4289	-0,85	6,42	0,04	0,09
SL1344_4290	0,04	7,19	0,92	0,95
SL1344_4291	0,10	5,57	0,87	0,92
SL1344_4292	0,03	7,12	0,94	0,97
SL1344_4293	-0,83	8,31	0,00	0,01
SL1344_4294	-0,86	9,65	0,00	0,00
SL1344_4295	-0,34	8,53	0,20	0,33
SL1344_4296	-0,15	9,94	0,50	0,63
SL1344_4297	0,56	9,96	0,02	0,06
SL1344_4298	0,94	10,15	0,00	0,00
SL1344_4299	-0,85	10,33	0,00	0,00
SL1344_4300	-2,00	6,82	0,00	0,00
SL1344_4301	-0,79	9,12	0,00	0,00
SL1344_4302	-2,08	6,85	0,00	0,00
SL1344_4303	0,52	3,07	0,74	0,83
SL1344_4304	-4,79	3,37	0,10	0,19
SL1344_4305	0,81	3,92	0,58	0,71
SL1344_4308	-4,95	3,82	0,06	0,14
SL1344_4309	1,44	4,66	0,09	0,18
SL1344_4310	2,07	5,92	0,00	0,01
SL1344_4311	3,54	7,97	0,00	0,00
SL1344_4312	3,30	6,96	0,00	0,00
SL1344_4313	-1,26	4,87	0,12	0,23
SL1344_4314	0,49	4,99	0,41	0,56
SL1344_4315	0,98	3,44	0,53	0,66
SL1344_4316	-0,64	3,46	0,73	0,82
SL1344_4319	-4,54	3,57	0,11	0,22
SL1344_4320	0,46	3,96	0,68	0,79
SL1344_4321	-5,80	4,28	0,01	0,04
SL1344_4324	-1,61	9,30	0,00	0,00
SL1344_4325	-1,57	9,19	0,00	0,00
SL1344_4327	-1,18	9,55	0,00	0,00
SL1344_4328	-1,29	5,30	0,16	0,28
SL1344_4329	-0,69	6,18	0,12	0,24
SL1344_4330	-0,96	7,03	0,00	0,01
SL1344_4331	-0,69	8,17	0,01	0,02
SL1344_4332	-0,73	4,10	0,48	0,62
SL1344_4333	1,12	4,86	0,18	0,31
SL1344_4335	-1,50	4,44	0,06	0,13
SL1344_4336	2,63	5,71	0,00	0,00
SL1344_4337	-0,37	5,97	0,38	0,53
SL1344_4338	2,50	5,65	0,00	0,00
SL1344_4340	0,62	8,14	0,02	0,06
SL1344_4341	3,42	7,95	0,00	0,00
SL1344_4342	1,85	8,30	0,00	0,00
SL1344_4343	1,07	9,26	0,00	0,00
SL1344_4344	0,70	7,56	0,03	0,08
SL1344_4345	1,21	3,96	0,18	0,31
SL1344_4347	-1,43	8,30	0,00	0,00
SL1344_4348	-0,45	6,70	0,23	0,37
SL1344_4349	-1,12	7,07	0,00	0,01
SL1344_4350	0,25	6,69	0,45	0,59
SL1344_4351	-1,52	5,06	0,05	0,12
SL1344_4352	-0,73	4,41	0,52	0,65
SL1344_4353	-1,72	4,18	0,25	0,39
SL1344_4354	-0,86	4,20	0,39	0,54
SL1344_4357	-1,78	4,47	0,09	0,19
SL1344_4358	2,98	5,31	0,00	0,00
SL1344_4359	2,63	5,11	0,00	0,00
SL1344_4360	-1,27	3,46	0,43	0,57
SL1344_4361	0,34	3,99	0,76	0,84
SL1344_4362	-4,22	4,00	0,15	0,27
SL1344_4363	-2,53	3,89	0,07	0,15
SL1344_4364	-0,75	4,51	0,52	0,65
SL1344_4365	1,01	4,62	0,20	0,34
SL1344_4366	0,63	4,69	0,60	0,73
SL1344_4367	-1,38	7,07	0,00	0,01
SL1344_4368	-0,42	7,22	0,15	0,28
SL1344_4369	-0,75	6,36	0,04	0,10
SL1344_4369A	-5,78	3,74	0,01	0,04
SL1344_4370	1,58	3,04	0,49	0,63
SL1344_4371	3,14	3,39	0,02	0,05
SL1344_4373	2,85	4,02	0,02	0,05
SL1344_4374	3,57	3,71	0,00	0,01
SL1344_4375	2,92	4,57	0,00	0,01
SL1344_4376	1,84	4,79	0,03	0,08
SL1344_4377	1,67	4,91	0,03	0,08
SL1344_4378	0,49	6,12	0,20	0,33
SL1344_4382	-0,54	5,55	0,39	0,54
SL1344_4384	2,57	6,18	0,00	0,00
SL1344_4385	1,44	7,44	0,00	0,00
SL1344_4386	-7,20	4,49	0,00	0,00
SL1344_4387	2,36	7,74	0,00	0,00
SL1344_4388	-0,72	5,06	0,24	0,38
SL1344_4389	-1,28	7,30	0,00	0,00
SL1344_4390	-0,93	3,38	0,46	0,60
SL1344_4391	0,85	4,45	0,16	0,28
SL1344_4394	1,14	4,25	0,32	0,47
SL1344_4395	3,48	3,15	0,15	0,27
SL1344_4396	2,52	3,34	0,08	0,18
SL1344_4397	1,60	3,41	0,45	0,60
SL1344_4398	0,54	3,87	0,60	0,73
SL1344_4399	2,93	8,24	0,00	0,00
SL1344_4400	-1,29	6,87	0,00	0,00
SL1344_4401	-1,92	5,03	0,01	0,04
SL1344_4402	-0,23	4,67	0,82	0,89
SL1344_4403	-0,72	5,75	0,10	0,20
SL1344_4404	-2,72	4,74	0,03	0,07
SL1344_4405	-0,59	8,84	0,02	0,06
SL1344_4406	-1,21	6,56	0,00	0,01
SL1344_4407	-0,32	7,69	0,25	0,39
SL1344_4409	-1,13	8,07	0,00	0,00
SL1344_4410	-1,42	7,49	0,00	0,00
SL1344_4411	0,90	3,38	0,49	0,63
SL1344_4412	2,13	4,41	0,01	0,04
SL1344_4415	4,49	3,60	0,04	0,10
SL1344_4416	0,44	6,31	0,27	0,42
SL1344_tRNA0083	-0,62	10,60	0,49	0,62
SL1344_4418	-0,21	7,07	0,54	0,67
SL1344_4419	0,09	6,46	0,81	0,88
SL1344_4420	-0,50	7,27	0,09	0,18
SL1344_4421	-0,46	7,61	0,09	0,19
SL1344_4422	0,05	6,87	0,87	0,93
SL1344_4423	-0,02	7,03	0,95	0,97
SL1344_4424	-0,28	7,01	0,35	0,50
SL1344_4425	-0,58	7,43	0,05	0,12
SL1344_4426	-0,62	5,77	0,15	0,28
SL1344_4427	-1,16	6,54	0,01	0,02
SL1344_4429	-1,31	7,97	0,00	0,00
SL1344_4430	0,03	5,25	0,96	0,98
SL1344_4432	-2,76	3,55	0,43	0,57
SL1344_4433	0,67	6,38	0,10	0,20
SL1344_4434	5,37	9,02	0,00	0,00
SL1344_4435	3,44	5,81	0,00	0,00
SL1344_4436	-1,09	3,95	0,48	0,62
SL1344_4437	0,34	7,58	0,34	0,49
SL1344_4438	0,06	4,59	0,94	0,97
SL1344_4440	-0,71	4,86	0,47	0,61
SL1344_4441	-0,50	4,72	0,67	0,78
SL1344_4442	-0,72	4,59	0,47	0,61
SL1344_4443	-1,19	4,30	0,24	0,38
SL1344_4446	0,72	4,95	0,32	0,47
SL1344_4447	-0,55	5,28	0,37	0,52
SL1344_4448	-1,28	5,11	0,05	0,12
SL1344_4449	-1,38	4,39	0,21	0,34
SL1344_4450	-3,61	5,50	0,00	0,01
SL1344_4453	-6,20	3,17	0,01	0,04
SL1344_4455	-0,02	5,26	0,97	0,98
SL1344_4456	0,09	6,20	0,83	0,90
SL1344_4457	-1,16	5,83	0,01	0,04
SL1344_4458	-0,94	5,13	0,15	0,27
SL1344_4460	0,60	6,43	0,43	0,57
SL1344_4461	-0,08	5,65	0,86	0,92
SL1344_4463	0,23	5,06	0,77	0,85
SL1344_4464	-3,49	7,87	0,00	0,00
SL1344_4465	0,20	5,98	0,66	0,77
SL1344_4466	0,75	3,71	0,71	0,81
SL1344_4467	0,85	3,38	0,67	0,78
SL1344_4468	3,47	4,07	0,15	0,28
SL1344_4469	-0,03	3,89	1,00	1,00
SL1344_4470	0,84	3,96	0,59	0,72
SL1344_4471	1,27	5,12	0,10	0,20
SL1344_4472	2,15	8,54	0,00	0,00
SL1344_4473	0,34	5,72	0,48	0,62
SL1344_4474	-0,40	6,40	0,31	0,46
SL1344_4475	-0,89	6,57	0,02	0,06
SL1344_4476	-0,45	4,03	0,72	0,81
SL1344_4477	1,22	5,46	0,02	0,05
SL1344_4480	-1,16	6,41	0,01	0,02
SL1344_4481	-1,52	7,75	0,00	0,00
SL1344_4482	-1,87	5,73	0,00	0,01
SL1344_tRNA0084	-2,19	7,72	0,00	0,00
SL1344_tRNA0085	-1,02	11,93	0,09	0,18
SL1344_tRNA0086	-2,53	7,88	0,00	0,00
SL1344_4484	0,54	6,45	0,18	0,31
SL1344_4485	-2,03	6,66	0,00	0,00
SL1344_4486	-2,30	6,27	0,00	0,00
SL1344_4487	-0,90	7,28	0,02	0,05
SL1344_4488	-0,93	7,67	0,00	0,02
SL1344_4489	-1,93	8,43	0,00	0,00
SL1344_4490	-0,09	5,23	0,89	0,94
SL1344_4491	0,06	5,04	0,94	0,97
SL1344_4493	-3,18	3,92	0,34	0,49
SL1344_4494	0,91	7,34	0,01	0,02
SL1344_4495	0,44	7,20	0,18	0,31
SL1344_4496	-0,09	8,79	0,74	0,83
SL1344_4497	-0,42	7,14	0,30	0,45
SL1344_4498	-0,74	5,19	0,26	0,41
SL1344_4499	-1,17	4,80	0,23	0,37
SL1344_4501	-1,20	3,81	0,30	0,45
SL1344_4502	-1,72	3,97	0,26	0,40
SL1344_4503	-0,61	5,60	0,30	0,45
SL1344_4504	-1,67	4,36	0,04	0,09
SL1344_4505	-0,44	6,15	0,35	0,50
SL1344_4506	0,45	6,62	0,24	0,38
SL1344_4507	-0,18	7,15	0,62	0,74
SL1344_4508	-0,50	8,50	0,04	0,09
SL1344_4509	-1,10	7,10	0,00	0,01
SL1344_4510	-0,88	6,26	0,05	0,12
SL1344_4511	-0,54	4,20	0,49	0,62
SL1344_4512	-0,61	6,16	0,11	0,22
SL1344_4513	-1,12	8,40	0,00	0,00
SL1344_4514	0,28	6,20	0,50	0,63
SL1344_4515	-0,87	6,72	0,03	0,08
SL1344_4516	-0,77	5,83	0,14	0,26
SL1344_4517	-0,29	5,18	0,67	0,78
SL1344_4520	0,19	4,72	0,82	0,89
SL1344_4522	2,27	3,86	0,13	0,25
SL1344_4523	-0,09	5,48	0,87	0,93
SL1344_4523A	-0,66	5,23	0,25	0,39
SL1344_4525	1,39	10,01	0,00	0,00
SL1344_4527	-0,37	4,42	0,68	0,79
SL1344_P2_0104	-0,46	9,27	0,09	0,18
SL1344_P2_0002	-0,52	8,22	0,11	0,21
SL1344_P2_0005	1,09	8,91	0,00	0,00
SL1344_P2_0006	0,35	7,17	0,44	0,58
SL1344_P2_0009	1,41	5,57	0,01	0,03
SL1344_P2_0010	0,21	5,98	0,67	0,78
SL1344_P2_0011	0,55	5,93	0,30	0,46
SL1344_P2_0012	0,87	10,05	0,00	0,01
SL1344_P2_0013	-0,88	5,95	0,11	0,22
SL1344_P2_0014	-1,04	7,28	0,02	0,06
SL1344_P2_0015	0,30	6,29	0,81	0,88
SL1344_P2_0016	-0,20	5,31	0,81	0,88
SL1344_P2_0017	0,25	6,06	0,70	0,80
SL1344_P2_0019	-1,01	7,83	0,01	0,02
SL1344_P2_0020	-0,89	6,75	0,05	0,11
SL1344_P2_0021	-0,29	9,24	0,29	0,44
SL1344_P2_0022	1,50	7,81	0,00	0,00
SL1344_P2_0023	1,05	6,75	0,24	0,38
SL1344_P2_0025	-1,16	7,39	0,25	0,39
SL1344_P2_0027	-2,80	5,29	0,36	0,52
SL1344_P2_0029	2,97	5,19	0,03	0,07
SL1344_P2_0030	1,71	5,15	0,29	0,44
SL1344_P2_0031	1,64	4,06	0,46	0,61
SL1344_P2_0032	2,56	4,51	0,02	0,05
SL1344_P2_0033	2,46	4,66	0,18	0,31
SL1344_P2_0035	-3,73	3,76	0,24	0,39
SL1344_P2_0036	1,27	6,30	0,02	0,06
SL1344_P2_0037	1,77	4,34	0,15	0,27
SL1344_P2_0038	-0,82	4,83	0,47	0,61
SL1344_P2_0039	-0,80	5,66	0,37	0,52
SL1344_P2_0040	-0,48	6,43	0,41	0,56
SL1344_P2_0041	-0,82	5,04	0,59	0,72
SL1344_P2_0042	-2,68	3,59	0,43	0,57
SL1344_P2_0044	0,68	9,35	0,01	0,02
SL1344_P2_0047	4,68	4,90	0,00	0,00
SL1344_P2_0047A	0,26	6,86	0,55	0,68
SL1344_P2_0048	-1,44	8,51	0,00	0,00
SL1344_P2_0049	-0,97	9,83	0,00	0,00
SL1344_P2_0050	-0,76	6,92	0,05	0,11
SL1344_P2_0051	0,63	5,02	0,36	0,51
SL1344_P2_0052	-0,30	4,61	0,75	0,84
SL1344_P2_0055	0,01	8,72	0,96	0,98
SL1344_P2_0056	0,20	5,88	0,68	0,79
SL1344_P2_0057	-1,84	4,27	0,09	0,19
SL1344_P2_0058	-5,82	4,61	0,01	0,04
SL1344_P2_0059	-0,06	4,17	0,95	0,97
SL1344_P2_0060	-0,36	6,25	0,49	0,63
SL1344_P2_0061	1,06	4,07	0,29	0,44
SL1344_P2_0063	-1,97	3,40	0,19	0,32
SL1344_P2_0064	-1,98	3,91	0,17	0,30
SL1344_P2_0065	0,02	5,31	0,97	0,98
SL1344_P2_0066	1,12	4,79	0,08	0,16
SL1344_P2_0067	0,95	4,01	0,24	0,38
SL1344_P2_0068	2,33	4,54	0,00	0,01
SL1344_P2_0069	2,53	4,03	0,02	0,06
SL1344_P2_0071	0,45	5,94	0,36	0,52
SL1344_P2_0072	-0,49	4,29	0,65	0,77
SL1344_P2_0074	-0,43	4,69	0,63	0,75
SL1344_P2_0075	-1,90	4,44	0,17	0,29
SL1344_P2_0076	-1,23	4,31	0,41	0,56
SL1344_P2_0078	-0,97	5,38	0,11	0,22
SL1344_P2_0079	-2,88	4,86	0,00	0,00
SL1344_P2_0080	0,99	5,13	0,12	0,24
SL1344_P2_0083	0,18	3,42	0,92	0,95
SL1344_P2_0085	-0,13	4,71	0,86	0,92
SL1344_P2_0086	0,06	3,79	0,97	0,98
SL1344_P2_0087	-1,29	4,99	0,19	0,32
SL1344_P2_0088	-2,33	5,40	0,00	0,00
SL1344_P2_0089	-0,62	5,28	0,35	0,50
SL1344_P2_0090	-0,68	5,29	0,29	0,44
SL1344_P2_0092	-6,75	4,76	0,00	0,00
SL1344_P2_0093	-1,95	4,56	0,07	0,15
SL1344_P2_0100	-0,47	5,35	0,48	0,62
SL1344_P2_0101	-0,77	5,39	0,17	0,30
SL1344_P2_0102	-2,75	6,37	0,03	0,07
SL1344_P3_0001	-1,06	10,66	0,00	0,00
SL1344_P3_0003	-0,71	8,61	0,12	0,23
SL1344_P3_0004	0,25	8,58	0,58	0,71
SL1344_P3_0008	1,39	10,50	0,00	0,00
SL1344_P3_0009	1,48	8,86	0,00	0,01
SL1344_P3_0012	0,63	8,55	0,25	0,39
SL1344_P3_0013	-1,14	9,56	0,00	0,00
SL1344_P3_0014	-0,86	10,60	0,00	0,00
SL1344_P1_0001	-1,10	6,08	0,08	0,16
SL1344_P1_0002	0,00	5,77	1,00	1,00
SL1344_P1_0003	0,18	7,62	0,65	0,76
SL1344_P1_0004	-0,59	3,94	0,71	0,80
SL1344_P1_0007	2,19	6,69	0,01	0,02
SL1344_P1_0008	0,63	8,66	0,02	0,05
SL1344_P1_0009	0,79	7,73	0,01	0,02
SL1344_P1_0010	0,81	7,74	0,01	0,02
SL1344_P1_0011	-0,60	5,02	0,61	0,74
SL1344_P1_0012	2,26	4,29	0,05	0,12
SL1344_P1_0014	-1,10	4,96	0,34	0,50
SL1344_P1_0016	-0,12	5,96	0,86	0,92
SL1344_P1_0017	-3,39	4,22	0,28	0,43
SL1344_P1_0018	3,75	3,46	0,13	0,25
SL1344_P1_0019	-4,15	4,91	0,15	0,27
